clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
7.966,48,40,9772,7409,162,37,38,37,61.531,6260,6260,0,0,8174,16,16,40
8.858,384,80,13229,35299,163,33,55,33,134.295,13199,13199,0,0,9894,128,128,80
8.48,48,40,14152,9097,290,45,38,45,69.576,8813,8813,0,0,12594,16,16,40
7.969,384,160,27249,37478,291,34,87,34,202.898,20955,20955,0,0,20560,120,128,160
8.518,48,40,20329,12674,546,61,38,61,79.956,13876,13876,0,0,20062,16,16,40
8.858,384,320,48694,54236,547,40,151,40,362.283,37536,37536,0,0,39956,126,128,320
8.571,48,40,33633,19454,1058,93,38,93,98.185,23849,23849,0,0,35383,16,16,40
7.966,384,320,77607,53934,1059,33,151,33,372.241,50509,50509,0,0,64850,112,128,320
7.966,32,17,2125,3281,50,24,30,24,29.199,1670,1670,0,0,1204,0,32,17
8.847,256,23,3007,16053,51,24,33,24,57.845,5775,5775,0,0,1788,0,256,23
7.966,32,17,2214,3283,52,25,30,25,32.2,1750,1750,0,0,1192,0,32,17
7.969,256,23,3327,16439,53,25,33,25,66.123,5546,5546,0,0,3816,0,256,23
9.047,32,17,2239,3586,56,31,30,31,31.298,1946,1946,0,0,1222,0,32,17
8.944,256,23,3417,17556,57,31,33,31,59.545,5718,5718,0,0,1905,0,256,23
7.966,32,40,4379,5222,64,24,40,24,48.186,3672,3672,0,0,2653,0,32,40
7.966,256,23,3843,10324,65,24,33,24,65.575,5913,5913,0,0,3868,0,256,23
7.966,32,17,2154,3352,51,24,31,24,30.293,1756,1756,0,0,1226,0,32,17
8.847,256,23,3033,9608,52,24,34,24,59.016,5724,5724,0,0,1811,0,256,23
7.966,32,17,2242,3356,53,25,31,25,30.778,1905,1905,0,0,1290,0,32,17
7.969,256,23,3169,9944,54,25,34,25,66.007,6288,6288,0,0,4365,0,256,23
9.047,32,17,2316,3590,57,31,31,31,32.808,2091,2091,0,0,1301,0,32,17
8.944,256,23,3222,9886,58,31,34,31,60.731,6235,6235,0,0,1996,0,256,23
7.966,40,40,5017,5569,65,24,41,24,50.236,3480,3474,0,6,2677,8,24,40
7.966,320,40,9489,14429,66,24,42,24,85.11,7320,7313,0,7,5260,64,192,40
7.966,48,40,10062,7231,174,30,38,30,63.263,6709,6709,0,0,8175,16,16,40
8.944,384,80,13515,23980,175,30,55,30,123.452,13447,13447,0,0,10370,128,128,80
8.48,48,40,14441,8932,302,38,38,38,66.474,8986,8986,0,0,12880,16,16,40
7.969,384,160,27535,34034,303,31,87,31,192.265,21882,21882,0,0,21301,124,128,160
8.518,48,40,20619,12518,558,54,38,54,74.285,14268,14268,0,0,19637,16,16,40
8.944,384,320,48980,50597,559,37,151,37,339.873,37859,37859,0,0,40033,122,128,320
8.571,48,40,33923,19298,1070,86,38,86,95.287,23931,23931,0,0,33959,16,16,40
7.966,384,320,77893,50475,1071,30,151,30,356.012,49356,49356,0,0,64573,128,128,320
7.966,32,5,1004,2715,31,27,28,27,31.543,1444,1444,0,0,1198,0,32,5
8.528,256,5,1587,11533,32,27,29,27,149.655,5087,5087,0,0,742,0,256,5
7.966,32,5,1094,2732,33,28,28,28,31.906,1423,1423,0,0,1053,0,32,5
7.966,256,5,1691,11955,34,28,29,28,138.826,4957,4957,0,0,3226,0,256,5
9.066,32,5,1119,3023,37,34,28,34,31.332,1529,1529,0,0,855,0,32,5
8.955,256,5,1906,13095,38,34,29,34,153.273,5175,5175,0,0,865,0,256,5
7.966,32,40,3899,5160,45,27,42,27,61.409,3551,3551,0,0,2768,0,32,40
7.966,256,5,2392,9077,46,27,29,27,141.202,5302,5302,0,0,3260,0,256,5
7.966,32,5,1034,2790,32,27,29,27,32.163,1525,1525,0,0,1221,0,32,5
8.528,256,5,1622,8484,33,27,30,27,147.31,5177,5177,0,0,774,0,256,5
7.966,32,5,1154,2811,34,28,29,28,31.793,1526,1526,0,0,1050,0,32,5
7.966,256,5,1759,8696,35,28,30,28,143.219,5697,5697,0,0,3793,0,256,5
9.066,32,5,1228,3055,38,34,29,34,32.091,1757,1757,0,0,1059,0,32,5
8.955,256,5,1811,8772,39,34,30,34,152.64,5609,5609,0,0,959,0,256,5
7.966,40,40,4537,5500,46,27,43,27,60.944,3299,3293,0,6,2662,8,24,40
7.966,320,40,9007,13967,47,27,44,27,174.713,7058,7051,0,7,5044,64,192,40
7.966,48,40,9646,7240,155,33,40,33,73.433,6528,6528,0,0,8035,16,16,40
8.955,384,80,13064,23528,156,33,57,33,222.753,13680,13680,0,0,9236,120,128,80
8.48,48,40,14025,8931,283,41,40,41,78.351,8831,8831,0,0,12150,16,16,40
7.969,384,160,27085,33480,284,34,89,34,283.426,20818,20818,0,0,20556,120,128,160
8.518,48,40,20202,12502,539,57,40,57,89.918,13709,13709,0,0,18430,16,16,40
8.955,384,320,48561,50145,540,40,153,40,451.779,37317,37317,0,0,39187,128,128,320
8.571,48,40,33506,19282,1051,89,40,89,109.628,23127,23127,0,0,33945,16,16,40
7.966,384,320,77475,49953,1052,33,153,33,465.452,49492,49492,0,0,64725,128,128,320
7.966,32,5,1230,2782,34,28,28,28,26.839,1569,1569,0,0,1360,0,32,5
8.847,256,5,1692,12155,35,28,29,28,95.838,5320,5320,0,0,932,0,256,5
7.969,32,5,1319,2794,36,29,28,29,28.011,1563,1563,0,0,1215,0,32,5
7.969,256,5,1819,12555,37,29,29,29,101.113,5720,5720,0,0,3800,0,256,5
9.085,32,5,1344,3079,40,35,28,35,28.72,1692,1692,0,0,1078,0,32,5
8.967,256,5,2002,13674,41,35,29,35,99.886,5370,5370,0,0,1042,0,256,5
7.966,32,40,4124,5223,48,28,42,28,57.439,3619,3619,0,0,2798,0,32,40
7.966,256,5,2520,9205,49,28,29,28,102.959,6064,6064,0,0,3843,0,256,5
7.966,32,5,1259,2853,35,28,29,28,29.103,1641,1641,0,0,1382,0,32,5
8.847,256,5,1718,8590,36,28,30,28,95.765,5367,5367,0,0,954,0,256,5
7.969,32,5,1347,2858,37,29,29,29,29.062,1729,1729,0,0,1343,0,32,5
7.969,256,5,1855,8817,38,29,30,29,102.231,6442,6442,0,0,4346,0,256,5
9.085,32,5,1421,3096,41,35,29,35,28.98,1815,1815,0,0,1189,0,32,5
8.967,256,5,1907,8871,42,35,30,35,99.683,5790,5790,0,0,1073,0,256,5
7.966,40,40,4762,5578,49,28,43,28,58.644,3465,3459,0,6,2955,8,24,40
7.966,320,40,9135,14119,50,28,44,28,137.376,7821,7814,0,7,5629,64,192,40
7.966,48,40,9807,7279,158,34,40,34,69.712,6616,6616,0,0,8133,16,16,40
8.967,384,80,13160,23629,159,34,57,34,180.002,13625,13625,0,0,9422,128,128,80
8.518,48,40,14186,8971,286,42,40,42,74.476,9031,9031,0,0,13013,16,16,40
7.966,384,160,27181,33595,287,35,89,35,248.93,22622,22622,0,0,21650,120,128,160
8.555,48,40,20363,12544,542,58,40,58,81.714,13813,13813,0,0,18441,16,16,40
8.967,384,320,48625,50246,543,41,153,41,408.164,37102,37102,0,0,39409,128,128,320
8.609,48,40,33667,19324,1054,90,40,90,100.717,23586,23586,0,0,33664,16,16,40
7.966,384,320,77539,50066,1055,34,153,34,418.663,50023,50023,0,0,64352,128,128,320
7.966,32,5,1327,3050,40,34,28,34,24.11,1552,1552,0,0,1190,0,32,5
8.955,256,5,1888,13312,41,30,29,30,63.17,5570,5570,0,0,1061,0,256,5
7.966,32,5,1416,3060,42,35,28,35,25.064,1653,1653,0,0,1178,0,32,5
7.966,256,5,2209,13719,43,31,29,31,71.348,5430,5430,0,0,3601,0,256,5
8.423,32,5,1441,3345,46,41,28,41,24.899,1764,1764,0,0,1175,0,32,5
8.835,256,5,2198,14829,47,37,29,37,65.205,5631,5631,0,0,1310,0,256,5
8.609,32,40,4221,5491,54,34,42,34,54.049,3754,3754,0,0,2894,0,32,40
7.966,256,5,2716,9450,55,30,29,30,72.393,5759,5759,0,0,3648,0,256,5
7.966,32,5,1356,3121,41,34,29,34,24.323,1621,1621,0,0,1212,0,32,5
8.955,256,5,1914,8787,42,30,30,30,63.886,5652,5652,0,0,1085,0,256,5
7.966,32,5,1444,3124,43,35,29,35,24.657,1714,1714,0,0,1278,0,32,5
7.966,256,5,2051,9045,44,31,30,31,71.536,6155,6155,0,0,4150,0,256,5
8.423,32,5,1454,3356,47,41,29,41,25.885,1963,1963,0,0,1222,0,32,5
8.835,256,5,2039,9060,48,37,30,37,65.855,6083,6083,0,0,1406,0,256,5
8.609,40,40,4859,5846,55,34,43,34,53.724,3547,3541,0,6,2919,8,24,40
7.966,320,40,9331,14349,56,30,44,30,106.998,7576,7569,0,7,5434,64,192,40
7.966,48,40,9840,7539,164,40,40,40,66.094,6721,6721,0,0,8163,16,16,40
8.835,384,80,13292,23818,165,36,57,36,145.525,14148,14148,0,0,9608,128,128,80
7.966,48,40,14219,9250,292,48,40,48,72.904,9328,9328,0,0,12813,16,16,40
7.966,384,160,27313,33817,293,37,89,37,216.872,21768,21768,0,0,20688,120,128,160
7.966,48,40,20396,12808,548,64,40,64,80.33,14027,14027,0,0,20727,16,16,40
8.835,384,320,48757,50435,549,43,153,43,363.436,37079,37079,0,0,39408,116,128,320
7.992,48,40,33688,19588,1060,96,40,96,103.34,23864,23864,0,0,31534,16,16,40
7.966,384,320,77671,50288,1061,36,153,36,367.658,49087,49087,0,0,63995,128,128,320
7.966,32,5,1655,2852,52,27,28,27,22.275,1535,1535,0,0,1010,0,32,5
8.813,256,5,2217,15591,53,27,29,27,48.536,5426,5426,0,0,1408,0,256,5
8.48,32,5,1744,2879,54,28,28,28,23.532,1622,1622,0,0,997,0,32,5
8.48,256,5,2538,16014,55,28,29,28,55.961,5259,5259,0,0,3431,0,256,5
9.047,32,5,1769,3182,58,34,28,34,23.162,1721,1721,0,0,994,0,32,5
9.229,256,5,2627,17159,59,34,29,34,50.371,5456,5456,0,0,1520,0,256,5
7.966,32,40,4549,5293,66,27,42,27,52.118,3767,3767,0,0,2722,0,32,40
7.966,256,5,3045,9886,67,27,29,27,58.079,5635,5635,0,0,3481,0,256,5
7.966,32,5,1684,2923,53,27,29,27,22.415,1631,1631,0,0,1031,0,32,5
8.813,256,5,2243,9146,54,27,30,27,50.082,5482,5482,0,0,1427,0,256,5
8.48,32,5,1772,2943,55,28,29,28,22.803,1683,1683,0,0,1097,0,32,5
8.48,256,5,2380,9484,56,28,30,28,56.653,6000,6000,0,0,3975,0,256,5
9.047,32,5,1782,3171,59,34,29,34,23.464,1902,1902,0,0,1007,0,32,5
9.229,256,5,2368,9432,60,34,30,34,51.276,5867,5867,0,0,1547,0,256,5
7.966,40,40,5187,5648,67,27,43,27,51.969,3556,3550,0,6,2738,8,24,40
7.966,320,40,9660,14771,68,27,44,27,90.022,7413,7406,0,7,5261,64,192,40
7.966,48,40,10168,7356,176,33,40,33,65.444,6797,6797,0,0,8464,16,16,40
9.229,384,80,13621,24189,177,33,57,33,129.158,13455,13455,0,0,9800,128,128,80
7.966,48,40,14547,9052,304,41,40,41,73.266,9639,9639,0,0,13320,16,16,40
8.518,384,160,27642,34252,305,34,89,34,199.998,21552,21552,0,0,21306,120,128,160
7.969,48,40,20713,12626,560,57,40,57,79.25,14004,14004,0,0,19851,16,16,40
9.229,384,320,49086,50806,561,40,153,40,346.815,36861,36861,0,0,39993,128,128,320
8,48,40,34017,19398,1072,89,40,89,96.093,24107,24107,0,0,32981,16,16,40
7.966,384,320,78000,50725,1073,33,153,33,364.358,50035,50035,0,0,65676,128,128,320
8.662,32,17,2440,5533,216,44,28,44,29.468,2023,2023,0,0,1457,0,32,17
9.333,256,23,3301,22162,217,44,31,44,53.122,6153,6153,0,0,2036,0,256,23
8,32,17,2529,5543,218,45,28,45,31.728,2098,2098,0,0,1445,0,32,17
8.617,256,23,3621,22578,219,45,31,45,58.515,6042,6042,0,0,4080,0,256,23
9.725,32,17,2554,5828,222,51,28,51,33.895,2269,2269,0,0,1442,0,32,17
9.43,256,23,3711,23695,223,51,31,51,55.38,6233,6233,0,0,2153,0,256,23
8.662,32,40,4694,7474,230,44,38,44,50.085,4149,4149,0,0,2906,0,32,40
8.587,256,23,4184,16452,231,44,31,44,61.107,6395,6395,0,0,4120,0,256,23
8.662,32,17,2469,5604,217,44,29,44,32.369,2205,2205,0,0,1479,0,32,17
9.333,256,23,3327,15717,218,44,32,44,53.805,6343,6343,0,0,2072,0,256,23
8,32,17,2557,5612,219,45,29,45,32.372,2273,2273,0,0,1542,0,32,17
8.617,256,23,3463,16051,220,45,32,45,62.417,6858,6858,0,0,4623,0,256,23
9.725,32,17,2631,5844,223,51,29,51,33.326,2499,2499,0,0,1516,0,32,17
9.43,256,23,3521,15993,224,51,32,51,56.169,6771,6771,0,0,2256,0,256,23
8.662,40,40,5332,7829,231,44,39,44,50.987,3988,3982,0,6,2931,8,24,40
8.598,320,40,9783,20602,232,44,40,44,82.539,7901,7894,0,7,5533,64,192,40
8.662,48,40,10384,9458,340,50,36,50,62.094,6817,6817,0,0,8717,16,16,40
9.43,384,80,13809,29956,341,50,53,50,115.072,14052,14052,0,0,10116,128,128,80
8.67,48,40,14762,11168,468,58,36,58,68.01,9365,9365,0,0,13121,16,16,40
8.654,384,160,27829,40004,469,51,85,51,189.237,22754,22754,0,0,21624,120,128,160
8.686,48,40,20933,14737,724,74,36,74,75.809,14338,14338,0,0,20258,16,16,40
9.43,384,320,49274,56573,725,57,149,57,343.419,37645,37645,0,0,40463,120,128,320
8.729,48,40,34237,21501,1236,106,36,106,94.615,24111,24111,0,0,34252,16,16,40
8.587,384,320,78187,56445,1237,50,149,50,351.927,49785,49785,0,0,64672,128,120,320
8.654,48,194,16820,16364,344,53,87,53,118.34,10318,10318,0,0,10470,16,16,194
9.61,320,8,28353,39916,345,45,26,45,64.561,14752,14752,0,0,25980,64,192,8
7.992,48,194,16904,16339,346,54,87,54,117.418,10387,10387,0,0,11238,16,16,194
9.9,320,5,27329,40249,347,46,25,46,69.355,16301,16301,0,0,25070,64,192,5
9.788,48,194,16934,16575,350,60,87,60,113.844,10807,10807,0,0,10384,16,16,194
9.617,320,8,28764,41321,351,52,26,52,67.477,14852,14852,0,0,26108,64,192,8
8.707,48,208,18589,17927,358,53,94,53,123.628,12113,12113,0,0,12298,16,16,208
9.333,320,5,28212,22538,359,45,25,45,73.256,16160,16160,0,0,26889,64,192,5
8.654,48,194,16849,16447,345,53,88,53,118.755,10475,10475,0,0,10578,16,16,194
9.61,320,8,28379,21759,346,45,27,45,66.881,14603,14603,0,0,25994,56,192,8
7.992,48,194,16932,16447,347,54,88,54,117.423,10546,10546,0,0,10651,16,16,194
9.9,320,5,27363,22435,348,46,26,46,73.622,16462,16462,0,0,27212,64,192,5
9.788,48,194,16947,16678,351,60,88,60,114.834,10755,10755,0,0,10400,16,16,194
9.617,320,8,28509,22002,352,52,27,52,65.45,15150,15150,0,0,26105,64,192,8
8.707,56,208,19232,18306,359,53,95,53,120.275,12121,12115,0,6,11927,24,8,208
9.314,384,40,34483,27698,360,45,40,45,104.658,17486,17479,0,7,28242,128,128,40
8.654,64,208,23536,19818,468,59,92,59,129.195,15002,15002,0,0,16916,32,0,208
9.617,448,80,39501,36766,469,51,53,51,132.676,23722,23722,0,0,34209,184,60,80
8.563,64,121,22564,17875,596,67,63,67,102.294,16123,16123,0,0,19364,32,0,121
9.197,448,160,51857,47123,597,52,85,52,209.474,31766,31766,0,0,43575,192,64,160
8.024,64,73,26053,19157,852,83,47,83,91.082,19840,19840,0,0,24006,32,0,73
9.617,448,320,74966,63387,853,58,149,58,358.943,47529,47529,0,0,64069,192,61,320
8.067,64,67,39005,25558,1364,115,45,115,108.406,29942,29942,0,0,38503,32,0,67
9.333,448,320,103015,63801,1365,51,149,51,374.456,60051,60051,0,0,87793,184,64,320
9.475,32,26,5802,8604,600,75,31,75,63.279,5386,5386,0,0,4570,0,32,26
9.678,352,194,39541,72707,665,51,88,51,193.23,33120,33120,0,0,32109,96,160,194
10.062,40,50,7423,9658,602,76,39,76,93.652,6073,6073,0,0,5321,8,24,50
9.92,352,194,37460,70906,667,52,88,52,189,30891,30891,0,0,29904,96,160,194
10.099,40,50,7448,9892,606,82,39,82,95.684,6171,6171,0,0,5354,8,24,50
9.911,352,194,39984,74133,671,58,88,58,191.831,32866,32866,0,0,32755,96,144,194
9.475,40,64,9091,11283,614,75,46,75,99.577,7737,7737,0,0,6560,8,24,64
9.352,352,194,38023,46926,679,51,88,51,190.138,30845,30845,0,0,30801,88,160,194
9.475,40,50,7363,9771,601,75,40,75,96.598,6178,6178,0,0,5292,8,24,50
9.495,352,194,39631,48072,666,51,89,51,192.277,32857,32857,0,0,32205,96,160,194
10.062,40,50,7451,9772,603,76,40,76,93.894,6307,6307,0,0,5382,8,24,50
9.333,352,194,37271,46819,668,52,89,52,193.759,31258,31258,0,0,30234,96,160,194
10.099,40,50,7461,10005,607,82,40,82,92.821,6238,6238,0,0,5316,8,24,50
9.911,352,194,39757,48342,672,58,89,58,195.65,32866,32866,0,0,32383,96,160,194
9.475,48,64,9746,11656,615,75,47,75,102.233,7560,7554,0,6,6584,16,16,64
9.333,416,208,43426,51180,680,51,96,51,201.207,32288,32281,0,7,31688,160,96,208
9.494,56,64,14582,13158,724,81,44,81,109.104,10375,10375,0,0,11727,24,8,64
9.911,480,224,47105,61001,789,57,101,57,220.723,39789,39789,0,0,38238,224,32,224
9.514,56,64,18929,14922,852,89,44,89,116.876,13113,13113,0,0,15785,24,8,64
9.939,480,256,56132,67567,917,58,117,58,249.49,46335,46335,0,0,46229,224,32,256
9.553,56,64,25394,18418,1108,105,44,105,126.191,18070,18070,0,0,23601,24,8,64
9.911,480,320,74890,81866,1173,64,149,64,294.042,61160,61160,0,0,64878,224,32,320
9.63,56,64,39114,25402,1620,137,44,137,141.601,28525,28525,0,0,39947,24,8,64
10.003,480,320,101371,80139,1685,57,149,57,317.916,71625,71625,0,0,86971,209,32,320
7.966,48,86,56522,31009,1112,100,56,100,410.667,33466,28725,0,4741,44628,16,16,86
9.338,384,98,80570,83202,1241,44,61,44,481.268,42589,37974,0,4615,60291,128,128,98
8.518,48,86,56611,31017,1114,101,56,101,412.039,33744,29003,0,4741,44887,16,16,86
8.518,384,98,80858,83706,1243,45,61,45,466.552,43287,38672,0,4615,60472,128,128,98
9.672,48,86,56636,31315,1118,107,56,107,439.365,33553,28812,0,4741,44564,16,16,86
9.371,384,98,80980,84746,1247,51,61,51,462.15,43037,38422,0,4615,60559,128,128,98
8.59,48,86,56707,31043,1126,100,56,100,761.747,33955,29214,0,4741,44678,16,16,86
7.966,384,98,81421,56725,1255,44,61,44,467.839,43019,38404,0,4615,61347,128,120,98
7.966,48,86,56551,31080,1113,100,57,100,535.698,33431,28690,0,4741,44783,16,16,86
9.338,384,98,80596,55157,1242,44,62,44,626.993,42938,38323,0,4615,60299,128,128,98
8.518,48,86,56639,31085,1115,101,57,101,606.089,33477,28736,0,4741,44874,16,16,86
8.518,384,98,80700,56300,1244,45,62,45,692.78,43067,38452,0,4615,60394,128,128,98
9.672,48,86,56649,31308,1119,107,57,107,698.633,33465,28724,0,4741,44700,16,16,86
9.371,384,98,80726,55423,1248,51,62,51,778.821,43423,38808,0,4615,60407,128,128,98
8.59,56,86,57345,31392,1127,100,57,100,816.14,33882,29135,0,4747,44687,24,8,86
7.966,448,98,85271,58852,1256,44,62,44,926.263,43403,38781,0,4622,61220,192,64,98
7.966,64,86,60406,32704,1236,106,54,106,842.199,35973,31232,0,4741,48212,32,0,86
9.251,512,98,84729,63742,1365,50,59,50,909.123,47651,43048,0,4603,64019,256,0,98
7.969,64,86,64785,34453,1364,114,54,114,858.985,39030,34289,0,4741,52973,32,0,86
8.555,512,160,97181,73833,1493,51,85,51,1039.191,54475,49860,0,4615,73615,248,0,160
7.984,64,86,70962,37967,1620,130,54,130,929.922,43358,38617,0,4741,60887,32,0,86
9.251,512,320,117922,89807,1749,57,149,57,1188.109,69997,65382,0,4615,91666,254,0,320
8.016,64,86,84266,44723,2132,162,54,162,927.174,53723,48982,0,4741,75812,32,0,86
7.966,512,320,145523,90200,2261,50,149,50,1244.222,82780,78149,0,4631,115358,249,0,320
7.966,56,5,888,1592,32,13,25,13,20.114,874,874,0,0,645,28,0,5
7.966,56,7,1244,1912,33,13,27,13,22.961,1111,1102,0,9,875,28,0,7
9.177,56,14,3136,4753,219,75,27,75,32.151,2876,2876,0,0,2487,28,0,14
7.966,56,5,1060,1918,36,19,29,19,28.311,1215,1215,0,0,831,28,0,5
7.966,56,7,1416,2232,37,19,31,19,30.83,1447,1438,0,9,1059,28,0,7
9.177,56,14,3276,5069,223,81,31,81,40.479,3207,3207,0,0,2645,28,0,14
9.23,56,16,9195,18988,406,389,25,389,139.135,6191,4991,0,1200,8332,28,0,16
8.644,56,16,9324,19112,407,389,26,389,138.72,5863,4654,0,1209,8296,28,0,16
8.675,56,20,10768,21774,593,451,25,451,149.715,7802,6602,0,1200,9563,28,0,20
8.423,56,5,949,2110,33,15,26,15,19.971,1009,1009,0,0,797,28,0,5
7.966,56,5,1142,3170,34,44,27,44,22.154,1480,1480,0,0,1336,28,0,5
8.423,56,10,1390,2399,36,15,28,15,23.914,1351,1351,0,0,1057,28,0,10
9.085,56,5,1100,3110,37,39,27,39,22.024,1511,1511,0,0,1214,28,0,5
8.423,56,7,1446,2494,34,15,28,15,22.259,1252,1245,0,7,1023,28,0,7
8.423,56,7,1848,3646,35,44,29,44,24.947,1650,1642,0,8,1406,28,0,7
8.423,56,14,1972,2906,37,15,31,15,28.169,1752,1744,0,8,1481,28,0,14
8.423,56,14,2377,4080,38,39,32,39,31.116,2120,2113,0,7,1823,28,0,14
9.597,56,28,5072,6321,220,45,34,45,43.867,4886,4886,0,0,4323,28,0,28
9.597,56,28,5597,8842,221,69,35,69,43.998,5515,5515,0,0,4386,28,0,28
9.634,56,28,5387,7756,412,77,34,77,43.634,4975,4975,0,0,4552,28,0,28
9.14,56,56,9012,11391,413,69,47,69,63.858,8674,8674,0,0,7742,26,0,56
9.085,56,8,1165,2199,39,15,27,15,22.851,1135,1135,0,0,755,28,0,8
7.966,56,8,1418,3231,40,30,28,30,25.306,1492,1492,0,0,1370,28,0,8
9.085,56,10,1446,2363,42,15,28,15,24.18,1394,1394,0,0,951,28,0,10
8.423,56,8,1376,3171,43,25,28,25,25.088,1546,1546,0,0,1187,28,0,8
9.066,56,10,1662,2589,40,15,29,15,26.09,1385,1377,0,8,981,28,0,10
9.066,56,10,2124,3713,41,30,30,30,27.244,1719,1711,0,8,1455,28,0,10
9.066,56,14,2028,2876,43,15,31,15,28.734,1813,1805,0,8,1375,28,0,14
9.066,56,14,2493,4022,44,25,32,25,30.673,2105,2099,0,6,1829,28,0,14
9.634,56,28,5128,6273,226,45,34,45,44.271,4880,4880,0,0,4217,28,0,28
9.634,56,28,5713,8765,227,55,35,55,45.288,5514,5514,0,0,4538,28,0,28
9.672,56,28,5443,7724,418,77,34,77,44.874,4984,4984,0,0,4444,28,0,28
9.177,56,56,9128,11315,419,55,47,55,67.214,8719,8719,0,0,7792,28,0,56
8.423,56,5,1125,2480,37,23,30,23,28.024,1356,1356,0,0,986,28,0,5
7.966,56,5,1322,3626,38,68,31,68,27.516,1765,1765,0,0,1328,28,0,5
8.423,56,10,1566,2769,40,23,32,23,32.832,1682,1682,0,0,1246,28,0,10
9.085,56,5,1280,3566,41,63,31,63,29.163,1835,1835,0,0,1238,28,0,5
8.423,56,7,1622,2858,38,23,32,23,30.42,1562,1554,0,8,1213,28,0,7
8.423,56,7,2028,4102,39,68,33,68,32.829,1999,1991,0,8,1507,28,0,7
8.423,56,14,2148,3270,41,23,35,23,36.684,2059,2051,0,8,1670,28,0,14
8.423,56,14,2557,4536,42,63,36,63,38.447,2437,2430,0,7,1944,28,0,14
9.597,56,28,5216,6677,224,53,38,53,51.332,5158,5158,0,0,4477,28,0,28
9.597,56,28,5777,9282,225,93,39,93,51.531,5693,5693,0,0,4571,28,0,28
9.634,56,28,5531,8112,416,85,38,85,51.422,5296,5296,0,0,4704,28,0,28
9.14,56,56,9192,11831,417,93,51,93,76.922,9142,9142,0,0,7839,28,0,56
9.085,56,5,1185,2403,43,23,30,23,25.551,1362,1362,0,0,856,28,0,5
7.966,56,5,1478,3519,44,52,31,52,26.364,1778,1778,0,0,1482,28,0,5
9.085,56,10,1626,2692,46,23,32,23,30.855,1683,1683,0,0,1116,28,0,10
8.423,56,5,1436,3456,47,47,31,47,26.943,1782,1782,0,0,1326,28,0,5
9.066,56,7,1682,2793,44,23,32,23,29.124,1599,1591,0,8,1083,28,0,7
9.066,56,7,2184,4001,45,52,33,52,30.111,1991,1983,0,8,1661,28,0,7
9.066,56,14,2208,3205,47,23,35,23,35.88,2081,2073,0,8,1541,28,0,14
9.066,56,14,2713,4435,48,47,36,47,36.141,2445,2438,0,7,2098,28,0,14
9.634,56,28,5276,6597,230,53,38,53,49.902,5160,5160,0,0,4347,28,0,28
9.634,56,28,5901,9164,231,77,39,77,48.064,5655,5655,0,0,4696,28,0,28
9.672,56,28,5591,8032,422,85,38,85,49.672,5332,5332,0,0,4575,28,0,28
9.177,56,56,9316,11715,423,77,51,77,71.985,9103,9103,0,0,8096,28,0,56
9.751,56,140,12951,18788,407,199,67,199,84.065,7528,7528,0,0,8140,28,0,140
9.758,56,167,24990,31424,408,214,77,214,122.076,16241,16241,0,0,23586,24,0,167
9.751,56,142,13232,18949,410,199,68,199,85.058,7788,7788,0,0,8340,28,0,142
9.795,56,92,20884,27986,411,209,52,209,100.862,14841,14841,0,0,20130,26,0,92
9.164,56,142,13448,19210,408,199,69,199,88.451,7792,7784,0,8,8368,28,0,142
9.171,56,121,22976,29860,409,214,63,214,105.161,15507,15499,0,8,18564,28,0,121
9.164,56,146,13814,19482,411,199,71,199,92.654,8202,8194,0,8,8762,28,0,146
9.171,56,152,24177,31578,412,209,74,209,112.008,16428,16421,0,7,18852,28,0,152
9.203,56,184,18283,24221,594,229,82,229,115.808,13313,13313,0,0,12366,28,0,184
9.21,56,160,26981,35956,595,239,75,239,122.986,18714,18714,0,0,23363,28,0,160
9.242,56,160,17318,24542,786,261,74,261,105.712,13184,13184,0,0,12070,28,0,160
9.21,56,164,29148,37273,787,239,79,239,134.712,22334,22334,0,0,26342,28,0,164
9.687,56,26,18008,18009,663,263,30,263,268.298,14329,11947,0,2382,18932,28,0,26
7.966,56,52,25041,26607,664,204,41,204,262.368,17521,14243,0,3278,23758,28,0,52
9.23,56,26,18030,17931,666,263,30,263,274.95,14267,11885,0,2382,18809,28,0,26
9.672,56,52,24999,26540,667,199,41,199,266.691,17571,14293,0,3278,23696,28,0,52
9.101,56,26,18278,18188,664,263,31,263,270.406,14377,11987,0,2390,18971,28,0,26
9.047,56,52,25520,26874,665,204,42,204,326.115,17553,14267,0,3286,23929,28,0,52
8.644,56,26,18158,18074,667,263,31,263,272.992,14407,12017,0,2390,18462,28,0,26
9.047,56,52,25403,26762,668,199,42,199,330.897,17596,14312,0,3284,23904,28,0,52
8.659,56,34,19836,21056,850,293,32,293,280.11,17130,14748,0,2382,20057,28,0,34
9.085,56,52,26307,30014,851,229,39,229,356.333,19685,16407,0,3278,24424,28,0,52
8.675,56,34,20023,22499,1042,325,32,325,280.522,17307,14925,0,2382,20336,28,0,34
8.628,56,68,28442,32110,1043,229,47,229,376.104,23342,20064,0,3278,26965,28,0,68
7.966,56,5,1348,2471,35,19,28,19,21.038,1169,1169,0,0,1393,28,0,5
7.966,112,5,1274,5210,36,19,29,19,38.004,2475,2475,0,0,1803,0,112,5
