clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
8.858,384,80,13229,35299,163,33,55,33,153.356,13698,13698,0,0,9560,128,128,80
9.206,48,40,14120,9041,290,45,38,45,60.48,8872,8872,0,0,12259,16,16,40
8.858,384,160,27217,37286,291,34,87,34,200.812,21663,21663,0,0,20412,112,128,160
9.229,48,40,20297,12618,546,61,38,61,70.447,13887,13887,0,0,18119,16,16,40
8.858,384,320,48694,54236,547,40,151,40,311.762,35810,35810,0,0,39671,120,128,320
9.298,48,40,33601,19398,1058,93,38,93,100.245,23883,23883,0,0,30474,16,16,40
8.944,384,320,77575,53550,1059,33,151,33,346.549,49205,49205,0,0,63780,128,128,320
8.419,32,17,2061,3243,50,24,30,24,26.41,1602,1602,0,0,1044,0,32,17
8.847,256,23,3007,16053,51,24,33,24,78.42,5724,5724,0,0,1790,0,256,23
8.813,32,17,2182,3261,52,25,30,25,27.025,1648,1648,0,0,1131,0,32,17
8.922,256,23,3231,16421,53,25,33,25,80.807,5598,5598,0,0,1825,0,256,23
8.835,32,17,2207,3564,56,31,30,31,26.912,1796,1796,0,0,1164,0,32,17
8.944,256,23,3417,17556,57,31,33,31,80.063,5614,5614,0,0,1909,0,256,23
8.419,32,40,4347,5166,64,24,40,24,41.797,3600,3600,0,0,2592,0,32,40
8.922,256,23,3555,9978,65,24,33,24,80.784,5890,5890,0,0,2062,0,256,23
8.419,32,17,2089,3310,51,24,31,24,26.663,1670,1670,0,0,1068,0,32,17
8.847,256,23,3033,9608,52,24,34,24,78.528,5678,5678,0,0,1815,0,256,23
8.813,32,17,2145,3342,53,25,31,25,27.18,1821,1821,0,0,1124,0,32,17
8.922,256,23,3072,9690,54,25,34,25,81.318,6080,6080,0,0,1886,0,256,23
8.835,32,17,2277,3568,57,31,31,31,27.684,2008,2008,0,0,1242,0,32,17
8.944,256,23,3222,9886,58,31,34,31,80.044,6140,6140,0,0,1999,0,256,23
8.419,40,40,4985,5513,65,24,41,24,43.01,3418,3409,0,9,2616,8,24,40
8.847,320,40,9318,14117,66,24,42,24,104.855,7382,7373,0,9,3490,64,192,40
8.813,48,40,10030,7175,174,30,38,30,54.347,6370,6370,0,0,7914,16,16,40
8.944,384,80,13515,23980,175,30,55,30,148.285,13981,13981,0,0,9869,128,128,80
9.206,48,40,14409,8876,302,38,38,38,60.67,8988,8988,0,0,12051,16,16,40
8.944,384,160,27503,33642,303,31,87,31,197.498,21766,21766,0,0,20803,120,128,160
9.229,48,40,20587,12462,558,54,38,54,70.617,13562,13562,0,0,18071,16,16,40
8.944,384,320,48980,50597,559,37,151,37,305.727,37707,37707,0,0,39924,128,128,320
9.298,48,40,33891,19242,1070,86,38,86,95.442,24146,24146,0,0,30132,16,16,40
8.922,384,320,77861,49891,1071,30,151,30,336.528,48349,48349,0,0,64448,128,128,320
8.419,32,5,971,2682,31,27,28,27,25.684,1379,1379,0,0,775,0,32,5
8.528,256,5,1587,11533,32,27,29,27,125.161,5052,5052,0,0,750,0,256,5
8.419,32,5,1027,2719,33,28,28,28,25.3,1388,1388,0,0,761,0,32,5
8.528,256,5,1626,11962,34,28,29,28,126.475,5076,5076,0,0,802,0,256,5
8.858,32,5,1118,3006,37,34,28,34,26.47,1485,1485,0,0,859,0,32,5
8.955,256,5,1906,13095,38,34,29,34,126.576,5081,5081,0,0,870,0,256,5
8.419,32,40,3898,5101,45,27,42,27,49.115,3517,3517,0,0,2545,0,32,40
8.813,256,5,2135,8868,46,27,29,27,126.76,5277,5277,0,0,1019,0,256,5
8.419,32,5,1000,2753,32,27,29,27,25.75,1465,1465,0,0,796,0,32,5
8.528,256,5,1622,8484,33,27,30,27,126.025,5157,5157,0,0,779,0,256,5
8.419,32,5,1056,2787,34,28,29,28,26.028,1516,1516,0,0,834,0,32,5
8.528,256,5,1661,8564,35,28,30,28,125.361,5564,5564,0,0,855,0,256,5
8.858,32,5,1188,3023,38,34,29,34,26.799,1720,1720,0,0,937,0,32,5
8.955,256,5,1811,8772,39,34,30,34,127.311,5588,5588,0,0,962,0,256,5
8.419,40,40,4536,5442,46,27,43,27,49.252,3319,3310,0,9,2574,8,24,40
8.528,320,40,8867,13781,47,27,44,27,159.021,7153,7144,0,9,2841,64,192,40
8.813,48,40,9613,7166,155,33,40,33,61.058,6503,6503,0,0,7906,16,16,40
8.955,384,80,13064,23528,156,33,57,33,195.316,13658,13658,0,0,9222,120,128,80
9.206,48,40,13992,8857,283,41,40,41,66.69,8788,8788,0,0,12037,16,16,40
8.955,384,160,27052,33198,284,34,89,34,255.473,21381,21381,0,0,20152,120,128,160
9.229,48,40,20169,12428,539,57,40,57,79.768,13687,13687,0,0,17799,16,16,40
8.955,384,320,48561,50145,540,40,153,40,366.251,36651,36651,0,0,39076,128,128,320
9.298,48,40,33473,19208,1051,89,40,89,103.434,24565,24565,0,0,30358,16,16,40
8.813,384,320,77442,49479,1052,33,153,33,407.879,48599,48599,0,0,63435,128,128,320
8.847,32,5,1165,2750,34,28,28,28,24.098,1483,1483,0,0,1043,0,32,5
8.847,256,5,1692,12155,35,28,29,28,95.27,5285,5285,0,0,937,0,256,5
8.858,32,5,1220,2782,36,29,28,29,23.96,1475,1475,0,0,953,0,32,5
8.858,256,5,1722,12547,37,29,29,29,96.098,5267,5267,0,0,969,0,256,5
8.578,32,5,1311,3063,40,35,28,35,25.536,1560,1560,0,0,1050,0,32,5
8.967,256,5,2002,13674,41,35,29,35,97.628,5280,5280,0,0,1047,0,256,5
8.847,32,40,4091,5165,48,28,42,28,47.119,3598,3598,0,0,2737,0,32,40
8.922,256,5,2231,8965,49,28,29,28,98.264,5516,5516,0,0,1134,0,256,5
8.847,32,5,1193,2817,35,28,29,28,24.41,1585,1585,0,0,988,0,32,5
8.847,256,5,1718,8590,36,28,30,28,96.385,5353,5353,0,0,960,0,256,5
8.858,32,5,1249,2850,37,29,29,29,24.113,1631,1631,0,0,1028,0,32,5
8.858,256,5,1757,8669,38,29,30,29,96.494,5763,5763,0,0,1037,0,256,5
8.578,32,5,1381,3080,41,35,29,35,25.369,1832,1832,0,0,1134,0,32,5
8.967,256,5,1907,8871,42,35,30,35,98.097,5783,5783,0,0,1079,0,256,5
8.847,40,40,4729,5520,49,28,43,28,47.727,3396,3387,0,9,2762,8,24,40
8.847,320,40,8963,13901,50,28,44,28,131.606,7383,7374,0,9,3017,64,192,40
8.835,48,40,9774,7221,158,34,40,34,57.689,6604,6604,0,0,8066,16,16,40
8.967,384,80,13160,23629,159,34,57,34,174.304,13594,13594,0,0,9397,128,128,80
9.229,48,40,14153,8913,286,42,40,42,64.826,8985,8985,0,0,12197,16,16,40
8.967,384,160,27148,33297,287,35,89,35,228.65,21714,21714,0,0,20478,120,128,160
9.251,48,40,20330,12486,542,58,40,58,74.739,13653,13653,0,0,17862,16,16,40
8.967,384,320,48625,50246,543,41,153,41,337.353,36881,36881,0,0,40349,128,128,320
9.321,48,40,33634,19266,1054,90,40,90,99.275,23801,23801,0,0,30915,16,16,40
8.922,384,320,77506,49576,1055,34,153,34,378.005,48291,48291,0,0,63581,128,128,320
8.566,32,5,1262,3017,40,34,28,34,21.493,1517,1517,0,0,1035,0,32,5
8.955,256,5,1888,13312,41,30,29,30,77.972,5532,5532,0,0,1066,0,256,5
8.813,32,5,1383,3043,42,35,28,35,22.262,1570,1570,0,0,1117,0,32,5
8.967,256,5,2112,13710,43,31,29,31,78.243,5506,5506,0,0,1098,0,256,5
8.835,32,5,1408,3328,46,41,28,41,22.161,1720,1720,0,0,1151,0,32,5
8.835,256,5,2198,14829,47,37,29,37,80.063,5540,5540,0,0,1313,0,256,5
8.566,32,40,4188,5432,54,34,42,34,44.617,3723,3723,0,0,2836,0,32,40
8.944,256,5,2427,9177,55,30,29,30,80.291,5778,5778,0,0,1326,0,256,5
8.566,32,5,1290,3084,41,34,29,34,21.436,1594,1594,0,0,1052,0,32,5
8.955,256,5,1914,8787,42,30,30,30,77.295,5636,5636,0,0,1091,0,256,5
8.813,32,5,1346,3115,43,35,29,35,21.699,1674,1674,0,0,1110,0,32,5
8.967,256,5,1953,8864,44,31,30,31,77.455,5914,5914,0,0,1127,0,256,5
8.835,32,5,1414,3339,47,41,29,41,22.84,1963,1963,0,0,1167,0,32,5
8.835,256,5,2039,9060,48,37,30,37,79.471,6124,6124,0,0,1211,0,256,5
8.566,40,40,4826,5787,55,34,43,34,44.536,3505,3496,0,9,2861,8,24,40
8.955,320,40,9159,14098,56,30,44,30,115.362,7646,7637,0,9,3151,64,192,40
8.813,48,40,9807,7480,164,40,40,40,55.865,6731,6731,0,0,8101,16,16,40
8.835,384,80,13292,23818,165,36,57,36,155.687,14129,14129,0,0,9485,128,128,80
8.949,48,40,14174,9191,292,48,40,48,62.201,8960,8960,0,0,12263,16,16,40
8.835,384,160,27280,33486,293,37,89,37,210.715,22364,22364,0,0,20923,120,128,160
8.971,48,40,20363,12749,548,64,40,64,72.201,14016,14016,0,0,17980,16,16,40
8.835,384,320,48757,50435,549,43,153,43,310.801,36378,36378,0,0,39199,116,128,320
9.041,48,40,33655,19529,1060,96,40,96,94.748,23867,23867,0,0,31327,16,16,40
8.944,384,320,77638,49765,1061,36,153,36,345.459,48732,48732,0,0,63707,128,128,320
8.813,32,5,1590,2820,52,27,28,27,20.621,1519,1519,0,0,851,0,32,5
8.813,256,5,2217,15591,53,27,29,27,71.453,5383,5383,0,0,1410,0,256,5
9.206,32,5,1711,2863,54,28,28,28,21.013,1549,1549,0,0,936,0,32,5
9.206,256,5,2441,16006,55,28,29,28,71.936,5321,5321,0,0,1439,0,256,5
9.229,32,5,1736,3166,58,34,28,34,21.204,1652,1652,0,0,1018,0,32,5
9.229,256,5,2627,17159,59,34,29,34,72.387,5352,5352,0,0,1520,0,256,5
8.813,32,40,4516,5235,66,27,42,27,43.399,3737,3737,0,0,2659,0,32,40
8.922,256,5,2756,9550,67,27,29,27,72.769,5648,5648,0,0,1675,0,256,5
8.813,32,5,1618,2887,53,27,29,27,20.617,1599,1599,0,0,871,0,32,5
8.813,256,5,2243,9146,54,27,30,27,71.233,5462,5462,0,0,1429,0,256,5
9.206,32,5,1674,2935,55,28,29,28,20.666,1777,1777,0,0,936,0,32,5
9.206,256,5,2282,9240,56,28,30,28,70.606,5754,5754,0,0,1472,0,256,5
9.229,32,5,1742,3155,59,34,29,34,21.507,1909,1909,0,0,985,0,32,5
9.229,256,5,2368,9432,60,34,30,34,72.601,5844,5844,0,0,1551,0,256,5
8.813,40,40,5154,5590,67,27,43,27,43.861,3522,3513,0,9,2684,8,24,40
8.813,320,40,9488,14457,68,27,44,27,106.297,7498,7489,0,9,3490,64,192,40
8.824,48,40,10135,7298,176,33,40,33,55.029,6477,6477,0,0,7935,16,16,40
9.229,384,80,13621,24189,177,33,57,33,149.134,13433,13433,0,0,9787,128,128,80
8.835,48,40,14503,8994,304,41,40,41,59.772,9008,9008,0,0,12156,16,16,40
9.229,384,160,27609,33858,305,34,89,34,203.939,22183,22183,0,0,20751,128,128,160
8.858,48,40,20680,12568,560,57,40,57,73.565,13884,13884,0,0,17743,16,16,40
9.229,384,320,49086,50806,561,40,153,40,299.847,35836,35836,0,0,39394,124,128,320
8.952,48,40,33984,19340,1072,89,40,89,102.161,24237,24237,0,0,30211,16,16,40
8.922,384,320,77967,50139,1073,33,153,33,336.711,48523,48523,0,0,64736,120,128,320
9.39,32,17,2376,5495,216,44,28,44,27.794,2087,2087,0,0,1304,0,32,17
9.333,256,23,3301,22162,217,44,31,44,77.798,6075,6075,0,0,2032,0,256,23
9.018,32,17,2497,5521,218,45,28,45,28.359,2025,2025,0,0,1387,0,32,17
9.407,256,23,3525,22560,219,45,31,45,78.61,6165,6165,0,0,2064,0,256,23
9.345,32,17,2522,5806,222,51,28,51,28.691,2185,2185,0,0,1421,0,32,17
9.43,256,23,3711,23695,223,51,31,51,78.843,6089,6089,0,0,2155,0,256,23
9.39,32,40,4662,7418,230,44,38,44,42.981,4022,4022,0,0,2842,0,32,40
9.345,256,23,3896,16106,231,44,31,44,80.29,6351,6351,0,0,2308,0,256,23
9.39,32,17,2404,5562,217,44,29,44,28.588,2188,2188,0,0,1324,0,32,17
9.333,256,23,3327,15717,218,44,32,44,77.817,6267,6267,0,0,2074,0,256,23
9.247,32,17,2460,5598,219,45,29,45,28.244,2229,2229,0,0,1390,0,32,17
9.407,256,23,3366,15797,220,45,32,45,79.456,6534,6534,0,0,2115,0,256,23
9.345,32,17,2592,5822,223,51,29,51,29.491,2486,2486,0,0,1506,0,32,17
9.43,256,23,3521,15993,224,51,32,51,80.339,6637,6637,0,0,2259,0,256,23
9.39,40,40,5300,7773,231,44,39,44,44.165,3870,3861,0,9,2872,8,24,40
9.333,320,40,9612,20290,232,44,40,44,101.471,7898,7889,0,9,3744,64,192,40
9.39,48,40,10352,9402,340,50,36,50,55.843,6616,6616,0,0,8171,16,16,40
9.43,384,80,13809,29956,341,50,53,50,145.327,13881,13881,0,0,10095,128,128,80
9.414,48,40,14730,11112,468,58,36,58,62.735,9519,9519,0,0,12355,16,16,40
9.43,384,160,27797,39612,469,51,85,51,198.615,21780,21780,0,0,21046,128,128,160
9.461,48,40,20901,14681,724,74,36,74,70.315,14328,14328,0,0,17996,16,16,40
9.43,384,320,49274,56573,725,57,149,57,300.814,36610,36610,0,0,39922,120,128,320
9.549,48,40,34205,21445,1236,106,36,106,96.194,25118,25118,0,0,30595,16,16,40
9.345,384,320,78155,55861,1237,50,149,50,329.301,48522,48522,0,0,64542,128,128,320
9.367,48,194,16722,16228,344,53,87,53,121.563,10361,10361,0,0,10251,16,16,194
9.61,320,8,28353,39916,345,45,26,45,101.187,15000,15000,0,0,25993,64,192,8
9.434,48,194,16843,16219,346,54,87,54,121.332,10328,10328,0,0,10324,16,16,194
9.595,320,8,28577,40267,347,46,26,46,101.663,14871,14871,0,0,26015,64,192,8
9.457,48,194,16868,16455,350,60,87,60,121.703,10531,10531,0,0,10331,16,16,194
9.617,320,8,28764,41321,351,52,26,52,104.659,14696,14696,0,0,26116,64,192,8
9.367,48,208,18523,17779,358,53,94,53,127.036,12104,12104,0,0,11564,16,16,208
9.571,320,8,28948,21852,359,45,26,45,105.103,15360,15360,0,0,26260,64,192,8
9.367,48,194,16750,16311,345,53,88,53,121.056,10399,10399,0,0,10237,16,16,194
9.61,320,8,28379,21759,346,45,27,45,103.054,14478,14478,0,0,26003,64,192,8
9.434,48,194,16806,16339,347,54,88,54,121.546,10434,10434,0,0,10297,16,16,194
9.595,320,8,28418,21793,348,46,27,46,101.099,15686,15686,0,0,26048,64,192,8
9.457,48,194,16874,16558,351,60,88,60,121.892,10618,10618,0,0,10372,16,16,194
9.617,320,8,28509,22002,352,52,27,52,101.751,15004,15004,0,0,26119,64,192,8
9.367,56,208,19166,18158,359,53,95,53,130,12152,12143,0,9,11690,24,8,208
9.218,384,40,35464,26950,360,45,40,45,134.171,16823,16814,0,9,27973,128,128,40
9.367,64,208,23470,19670,468,59,92,59,138.525,14626,14626,0,0,16413,32,0,208
9.617,448,80,39501,36766,469,51,53,51,171.914,23374,23374,0,0,34199,192,64,80
9.275,64,115,22178,17506,596,67,61,67,104.47,15679,15679,0,0,17813,32,0,115
9.644,448,160,53585,46405,597,52,85,52,231.334,31385,31385,0,0,45198,192,64,160
9.114,64,67,25571,18723,852,83,45,83,94.704,19311,19311,0,0,22509,32,0,67
9.617,448,320,74966,63387,853,58,149,58,329.506,46539,46539,0,0,63788,192,61,320
9.188,64,70,39099,25586,1364,115,46,115,126.333,30486,30486,0,0,34770,32,0,70
9.589,448,320,103847,62743,1365,51,149,51,354.135,58490,58490,0,0,88646,184,64,320
9.766,40,50,7302,9636,600,75,39,75,68.938,5971,5971,0,0,5352,8,24,50
9.678,352,194,39541,72707,665,51,88,51,223.196,32917,32917,0,0,32643,96,160,194
9.777,40,50,7423,9622,602,76,39,76,68.652,5986,5986,0,0,5463,8,24,50
9.889,352,194,39766,72831,667,52,88,52,223.855,32386,32386,0,0,32715,96,160,194
9.755,40,50,7448,9860,606,82,39,82,68.23,6091,6091,0,0,5337,8,24,50
9.911,352,194,39984,74133,671,58,88,58,220.599,32397,32397,0,0,32760,96,144,194
9.755,40,64,9091,11219,614,75,46,75,74.264,7667,7667,0,0,6560,8,24,64
9.72,352,194,40200,48176,679,51,88,51,223.424,31528,31528,0,0,33150,96,160,194
9.35,40,50,7330,9723,601,75,40,75,68.676,6075,6075,0,0,5300,8,24,50
9.495,352,194,39631,48072,666,51,89,51,223.015,32700,32700,0,0,32559,96,160,194
9.728,32,26,5854,8678,603,76,32,76,48.732,5492,5492,0,0,4728,0,32,26
9.889,352,194,39639,48146,668,52,89,52,219.863,31941,31941,0,0,32807,96,160,194
9.506,40,50,7454,9969,607,82,40,82,68.433,6066,6066,0,0,5317,8,24,50
9.911,352,194,39757,48342,672,58,89,58,221.924,32761,32761,0,0,32809,96,160,194
9.777,48,64,9746,11592,615,75,47,75,75.428,7495,7486,0,9,6613,16,16,64
9.701,416,208,45724,52447,680,51,96,51,236.586,34324,34315,0,9,34308,152,88,208
9.814,56,64,14582,13094,724,81,44,81,84.94,10193,10193,0,0,11729,24,8,64
9.911,480,224,47105,61001,789,57,101,57,259.734,39780,39780,0,0,38658,224,32,224
9.867,56,64,18929,14858,852,89,44,89,90.006,12929,12929,0,0,15785,24,8,64
9.911,480,256,58598,68267,917,58,117,58,280.598,45018,45018,0,0,48629,220,30,256
9.869,56,64,25394,18354,1108,105,44,105,101.544,18058,18058,0,0,22211,24,8,64
9.911,480,320,74890,81866,1173,64,149,64,321.743,60287,60287,0,0,64820,224,32,320
9.92,56,64,39114,25338,1620,137,44,137,128.636,29340,29340,0,0,35497,24,8,64
9.685,480,320,103771,80677,1685,57,149,57,355.479,72613,72613,0,0,89707,224,32,320
8.835,48,86,56490,30893,1112,100,56,100,336.789,33220,28476,0,4744,44486,16,16,86
9.338,384,98,80570,83202,1241,44,61,44,433.611,42489,37872,0,4617,60306,128,128,98
9.229,48,86,56611,30917,1114,101,56,101,358.821,33603,28859,0,4744,44682,16,16,86
9.349,384,98,80794,83598,1243,45,61,45,444.625,43110,38493,0,4617,60285,128,128,98
9.251,48,86,56636,31215,1118,107,56,107,369.892,33420,28676,0,4744,44622,16,16,86
9.371,384,98,80980,84746,1247,51,61,51,435.866,42777,38160,0,4617,60585,128,128,98
8.835,48,86,56707,30943,1126,100,56,100,616.874,33996,29252,0,4744,44557,16,16,86
8.847,384,98,81165,55569,1255,44,61,44,426.728,42688,38071,0,4617,60520,128,112,98
8.835,48,86,56518,30960,1113,100,57,100,422.9,33613,28847,0,4766,44590,16,16,86
9.338,384,98,80596,55157,1242,44,62,44,532.027,42652,38035,0,4617,60295,128,128,98
9.229,48,86,56574,30993,1115,101,57,101,519.434,33476,28732,0,4744,44558,16,16,86
9.349,384,98,80635,55236,1244,45,62,45,618.155,43143,38526,0,4617,60585,128,128,98
9.251,48,86,56642,31208,1119,107,57,107,592.618,33396,28652,0,4744,44600,16,16,86
9.371,384,98,80726,55423,1248,51,62,51,709.163,43331,38714,0,4617,60392,128,128,98
8.835,56,86,57345,31292,1127,100,57,100,729.912,33672,28919,0,4753,44481,24,8,86
8.949,448,98,85132,57760,1256,44,62,44,814.205,42798,38172,0,4626,60509,176,56,98
8.847,64,86,60406,32604,1236,106,54,106,741.075,35897,31153,0,4744,47813,32,0,86
9.251,512,98,84729,63742,1365,50,59,50,858.784,47672,43055,0,4617,63537,256,0,98
8.858,64,86,64785,34353,1364,114,54,114,762.627,38907,34163,0,4744,52338,32,0,86
9.251,512,160,97181,72721,1493,51,85,51,916.869,55082,50465,0,4617,73356,244,0,160
8.905,64,86,70962,37867,1620,130,54,130,737.853,43423,38679,0,4744,57843,32,0,86
9.251,512,320,117922,89807,1749,57,149,57,1013.202,69240,64623,0,4617,91348,254,0,320
8.999,64,86,84266,44623,2132,162,54,162,803.347,54000,49256,0,4744,70082,32,0,86
8.847,512,320,145523,88896,2261,50,149,50,1081.21,81362,76723,0,4639,115074,249,0,320
8.847,56,5,888,1586,32,13,25,13,38.692,844,844,0,0,641,28,0,5
8.847,56,7,1244,1902,33,13,27,13,40.033,1112,1103,0,9,868,28,0,7
9.251,56,14,3136,4733,219,75,27,75,47.984,2870,2870,0,0,2484,28,0,14
8.847,56,5,1030,1916,36,19,29,19,39.212,1193,1193,0,0,799,28,0,5
8.847,56,7,1386,2226,37,19,31,19,40.476,1457,1448,0,9,1026,28,0,7
9.251,56,14,3246,5053,223,81,31,81,48.847,3223,3223,0,0,2609,28,0,14
8.905,56,16,9195,18972,406,389,25,389,57.628,6131,4931,0,1200,8270,28,0,16
8.905,56,16,9324,19096,407,389,26,389,59.348,5965,4756,0,1209,8298,28,0,16
8.999,56,20,10768,21750,593,451,25,451,62.247,7652,6452,0,1200,9560,28,0,20
8.847,56,5,949,2104,33,15,26,15,16.269,957,957,0,0,797,28,0,5
8.847,56,5,1013,3160,34,44,27,44,16.605,1358,1358,0,0,812,28,0,5
8.847,56,10,1390,2387,36,15,28,15,20.598,1278,1278,0,0,1057,28,0,10
9.011,56,5,1036,3104,37,39,27,39,16.963,1418,1418,0,0,853,28,0,5
8.847,56,7,1446,2484,34,15,28,15,18.236,1230,1221,0,9,1023,28,0,7
8.847,56,7,1704,3636,35,44,29,44,18.616,1597,1587,0,10,1042,28,0,7
8.847,56,14,1972,2886,37,15,31,15,22.965,1749,1740,0,9,1481,28,0,14
8.847,56,14,2313,4060,38,39,32,39,23.743,2110,2101,0,9,1580,28,0,14
9.229,56,28,5072,6281,220,45,34,45,37.115,4843,4843,0,0,4317,28,0,28
9.359,56,28,5533,8802,221,69,35,69,36.735,5448,5448,0,0,4314,28,0,28
9.251,56,28,5387,7716,412,77,34,77,37.622,5026,5026,0,0,4548,28,0,28
9.359,56,56,8948,11311,413,69,47,69,53.841,8706,8706,0,0,7590,26,0,56
8.847,56,8,1165,2191,39,15,27,15,18.798,1087,1087,0,0,755,28,0,8
9.011,56,8,1289,3219,40,30,28,30,19.741,1387,1387,0,0,1057,28,0,8
8.847,56,10,1446,2351,42,15,28,15,19.932,1344,1344,0,0,951,28,0,10
8.858,56,8,1312,3163,43,25,28,25,19.84,1460,1460,0,0,1060,28,0,8
8.847,56,10,1662,2577,40,15,29,15,21.179,1370,1361,0,9,981,28,0,10
8.999,56,10,1980,3701,41,30,30,30,22.298,1652,1642,0,10,1251,28,0,10
8.847,56,14,2028,2856,43,15,31,15,24.143,1809,1800,0,9,1375,28,0,14
8.999,56,14,2429,4002,44,25,32,25,25.605,2119,2110,0,9,1705,28,0,14
9.229,56,28,5128,6233,226,45,34,45,37.814,4830,4830,0,0,4213,28,0,28
9.382,56,28,5649,8725,227,55,35,55,38.309,5397,5397,0,0,4465,28,0,28
9.251,56,28,5443,7684,418,77,34,77,38.256,4938,4938,0,0,4442,28,0,28
9.382,56,56,9064,11235,419,55,47,55,55.921,8556,8556,0,0,7706,28,0,56
8.847,56,5,1125,2478,37,23,30,23,21.918,1300,1300,0,0,990,28,0,5
8.847,56,5,1227,3620,38,68,31,68,21.291,1676,1676,0,0,1034,28,0,5
8.847,56,10,1566,2761,40,23,32,23,25.063,1603,1603,0,0,1249,28,0,10
8.858,56,5,1250,3564,41,63,31,63,21.753,1726,1726,0,0,1075,28,0,5
8.847,56,7,1622,2852,38,23,32,23,23.257,1536,1527,0,9,1217,28,0,7
8.847,56,7,1918,4096,39,68,33,68,24.415,1958,1948,0,10,1262,28,0,7
8.847,56,14,2148,3254,41,23,35,23,28.568,2044,2035,0,9,1671,28,0,14
8.847,56,14,2527,4520,42,63,36,63,29.331,2453,2444,0,9,1779,28,0,14
9.229,56,28,5216,6641,224,53,38,53,43.193,5114,5114,0,0,4473,28,0,28
9.229,56,28,5717,9246,225,93,39,93,42.424,5658,5658,0,0,4505,28,0,28
9.251,56,28,5501,8076,416,85,38,85,43.934,5225,5225,0,0,4693,28,0,28
9.229,56,56,9132,11755,417,93,51,93,60.838,9127,9127,0,0,7782,28,0,56
8.562,56,5,1185,2401,43,23,30,23,20.835,1303,1303,0,0,861,28,0,5
9.011,56,5,1413,3513,44,52,31,52,21.782,1696,1696,0,0,1224,28,0,5
8.562,56,10,1626,2684,46,23,32,23,24.485,1601,1601,0,0,1120,28,0,10
8.813,56,5,1436,3454,47,47,31,47,21.846,1720,1720,0,0,1263,28,0,5
8.55,56,7,1682,2787,44,23,32,23,23.781,1570,1561,0,9,1087,28,0,7
8.999,56,7,2104,3995,45,52,33,52,24.148,1947,1937,0,10,1452,28,0,7
8.55,56,14,2208,3189,47,23,35,23,28.543,2068,2059,0,9,1545,28,0,14
8.55,56,14,2713,4419,48,47,36,47,28.696,2448,2439,0,9,1969,28,0,14
8.933,56,28,5276,6561,230,53,38,53,42.364,5113,5113,0,0,4343,28,0,28
8.933,56,28,5873,9128,231,77,39,77,41.299,5614,5614,0,0,4662,28,0,28
8.955,56,28,5563,7996,422,85,38,85,42.435,5305,5305,0,0,4568,28,0,28
8.824,56,56,9316,11639,423,77,51,77,58.333,9120,9120,0,0,8197,28,0,56
9.367,56,140,12951,18690,407,199,67,199,93.126,7471,7471,0,0,8165,28,0,140
9.639,56,158,23677,31165,408,214,74,214,124.464,15716,15716,0,0,18430,28,0,158
9.367,56,142,13232,18847,410,199,68,199,93.852,7695,7695,0,0,8361,28,0,142
9.661,56,83,20596,27492,411,209,49,209,93.737,14454,14454,0,0,18726,28,0,83
9.367,56,142,13448,19108,408,199,69,199,95.126,7727,7718,0,9,8369,28,0,142
9.367,56,151,24272,31086,409,214,73,214,124.856,15647,15637,0,10,19485,28,0,151
9.367,56,146,13814,19372,411,199,71,199,98.185,8145,8136,0,9,8794,28,0,146
9.367,56,161,25329,31560,412,209,77,209,127.744,16728,16719,0,9,19775,28,0,161
9.344,56,184,18283,24075,594,229,82,229,123.198,13288,13288,0,0,12329,28,0,184
9.367,56,169,27397,36141,595,239,78,239,135.068,18692,18692,0,0,23059,28,0,169
9.39,56,160,17318,24412,786,261,74,261,110.666,13127,13127,0,0,12106,20,0,160
9.322,56,176,29628,37776,787,239,83,239,140.488,22549,22549,0,0,28528,28,0,176
9.002,56,26,18008,17979,663,263,30,263,187.242,14283,11899,0,2384,17863,28,0,26
9.382,56,52,24948,26547,664,204,41,204,234.416,17798,14514,0,3284,23422,28,0,52
8.905,56,26,18030,17901,666,263,30,263,201.362,14085,11701,0,2384,17903,28,0,26
9.229,56,52,24985,26484,667,199,41,199,228.613,17681,14399,0,3282,23478,28,0,52
8.905,56,26,18278,18158,664,263,31,263,212.502,14278,11885,0,2393,18893,28,0,26
8.988,56,52,25412,26818,665,204,42,204,279.193,17675,14383,0,3292,23545,28,0,52
8.905,56,26,18158,18044,667,263,31,263,213.954,14204,11811,0,2393,17882,28,0,26
8.835,56,52,25382,26706,668,199,42,199,292.66,17635,14344,0,3291,23557,28,0,52
8.952,56,34,19836,21010,850,293,32,293,230.958,17016,14632,0,2384,19435,28,0,34
8.858,56,52,26293,29958,851,229,39,229,303.344,19668,16386,0,3282,24233,28,0,52
8.999,56,34,20023,22453,1042,325,32,325,227.992,17096,14712,0,2384,19535,28,0,34
8.858,56,68,28428,32022,1043,229,47,229,319.276,23009,19727,0,3282,26678,20,0,68
8.847,56,5,985,2425,35,19,28,19,16.279,1137,1137,0,0,780,28,0,5
8.847,112,5,1145,5200,36,19,29,19,37.364,2422,2422,0,0,798,0,112,5
8.858,56,5,1012,2634,38,22,28,22,16.514,1252,1252,0,0,820,28,0,5
